statistic,hashtag,strftime_template,n,tau,end_time,index,article_count,alexa_mean,alexa_max,alexa_sum
indegree,ericgarner,%m-%d-%Y %H,1070,0.9858585858585859,2014-07-21 20:00:00 UTC,2014-07-21 20:00:00 UTC,73,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1084,0.9900030918272699,2014-07-21 21:00:00 UTC,2014-07-21 21:00:00 UTC,74,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1092,0.9933010409151809,2014-07-21 22:00:00 UTC,2014-07-21 22:00:00 UTC,75,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1099,0.983030303030303,2014-07-21 23:00:00 UTC,2014-07-21 23:00:00 UTC,76,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1103,0.9924765536432031,2014-07-22 00:00:00 UTC,2014-07-22 00:00:00 UTC,77,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1113,0.9972020145495244,2014-07-22 01:00:00 UTC,2014-07-22 01:00:00 UTC,78,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1119,0.9802020202020202,2014-07-22 02:00:00 UTC,2014-07-22 02:00:00 UTC,79,4,0.7327968923418424,0.9988901220865705,2.9311875693673697
indegree,ericgarner,%m-%d-%Y %H,1124,0.999072451819025,2014-07-22 03:00:00 UTC,2014-07-22 03:00:00 UTC,80,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1135,0.9941255281871586,2014-07-22 04:00:00 UTC,2014-07-22 04:00:00 UTC,81,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
indegree,ericgarner,%m-%d-%Y %H,1138,1.0,2014-07-22 05:00:00 UTC,2014-07-22 05:00:00 UTC,82,5,0.6382907880133185,0.9988901220865705,3.1914539400665927
