statistic,hashtag,strftime_template,n,tau,end_time,index,article_count,alexa_mean,alexa_max,alexa_sum
indegree,trayvonmartin,%m-%d-%Y,36030,0.9991919191919192,2013-08-14 04:00:00 UTC,2013-08-14 04:00:00 UTC,58,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36075,1.0,2013-08-15 04:00:00 UTC,2013-08-15 04:00:00 UTC,59,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36122,0.9995959595959596,2013-08-16 04:00:00 UTC,2013-08-16 04:00:00 UTC,60,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36146,0.9983838383838384,2013-08-17 04:00:00 UTC,2013-08-17 04:00:00 UTC,61,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36170,0.9991919191919192,2013-08-18 04:00:00 UTC,2013-08-18 04:00:00 UTC,62,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36182,1.0,2013-08-19 04:00:00 UTC,2013-08-19 04:00:00 UTC,63,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36207,1.0,2013-08-20 04:00:00 UTC,2013-08-20 04:00:00 UTC,64,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36260,0.9953622590951252,2013-08-21 04:00:00 UTC,2013-08-21 04:00:00 UTC,65,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36303,0.9991919191919192,2013-08-22 04:00:00 UTC,2013-08-22 04:00:00 UTC,66,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36374,0.9971717171717172,2013-08-23 04:00:00 UTC,2013-08-23 04:00:00 UTC,67,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36421,0.9995959595959596,2013-08-24 04:00:00 UTC,2013-08-24 04:00:00 UTC,68,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36469,0.9983838383838384,2013-08-25 04:00:00 UTC,2013-08-25 04:00:00 UTC,69,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36531,0.9991919191919192,2013-08-26 04:00:00 UTC,2013-08-26 04:00:00 UTC,70,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,36580,1.0,2013-08-27 04:00:00 UTC,2013-08-27 04:00:00 UTC,71,117,0.7584260603128523,0.9988901220865705,88.73584905660373
